epoch,train_f1,train_loss,valid_acc,valid_f1,valid_loss,dur
1,0.25,2.032719612121582,0.2232638888888889,0.22326388888888893,1.9288934151331583,9.542516708374023
2,0.25,1.9712378978729248,0.18541666666666667,0.18541666666666667,1.9898075964715747,9.104384660720825
3,0.5,1.7284040451049805,0.3267361111111111,0.3267361111111111,1.8632485219173962,9.096710920333862
4,0.625,1.6673954725265503,0.21059027777777778,0.21059027777777778,1.969515466193358,9.077175855636597
5,0.625,1.534375548362732,0.33211805555555557,0.33211805555555557,1.8673056933614942,9.145585060119629
6,0.875,1.3736988306045532,0.3359375,0.3359375,1.8914141625165939,9.192358493804932
7,0.75,1.4372456073760986,0.32135416666666666,0.32135416666666666,1.911768909626537,9.25458312034607
8,0.875,1.350082278251648,0.30868055555555557,0.30868055555555557,1.919752928117911,9.301582336425781
9,1.0,1.3720002174377441,0.31493055555555555,0.31493055555555555,1.922511824965477,9.381717443466187
10,0.875,1.3006467819213867,0.3182291666666667,0.3182291666666667,1.923537434471978,9.409352779388428
11,0.875,1.3092323541641235,0.31666666666666665,0.31666666666666665,1.9234894063737658,9.409653425216675
12,1.0,1.372007131576538,0.3157986111111111,0.3157986111111111,1.9257045740882555,9.37846827507019
13,0.75,1.45090651512146,0.31527777777777777,0.31527777777777777,1.9249082586831516,9.378032207489014
1,0.375,1.8589744170506795,0.3578125,0.3578125,1.7194368931982251,9.45424509048462
2,0.25,1.7397613525390625,0.4847222222222222,0.4847222222222222,1.6654394841856426,9.409977436065674
3,0.5,1.589787244796753,0.4166666666666667,0.4166666666666667,1.6462517961859704,9.503150939941406
4,0.5833333333333334,1.4900649388631184,0.46684027777777776,0.46684027777777776,1.5984280932280752,9.531147718429565
5,0.7916666666666666,1.4573143323262532,0.4666666666666667,0.4666666666666667,1.5964446253246731,9.576483488082886
6,0.8333333333333334,1.3511287371317546,0.478125,0.478125,1.5942703619599343,9.599741697311401
7,0.6666666666666666,1.348309874534607,0.4831597222222222,0.4831597222222222,1.5956435455216302,9.582993268966675
8,0.8333333333333334,1.3037183284759521,0.48628472222222224,0.48628472222222224,1.5945027757022117,9.567639350891113
9,0.75,1.334093411763509,0.4930555555555556,0.4930555555555556,1.587918693655067,9.553082704544067
10,0.7916666666666666,1.2463279962539673,0.4951388888888889,0.4951388888888889,1.588288815981812,9.572862386703491
11,0.9166666666666666,1.2447575728098552,0.49322916666666666,0.49322916666666666,1.588501520951589,9.585449457168579
12,0.75,1.253600835800171,0.49288194444444444,0.49288194444444444,1.5884637736611895,9.540019273757935
