epoch,train_f1,train_loss,valid_acc,valid_f1,valid_loss,dur
1,0.5151515151515151,0.7298992872238159,0.006076388888888889,0.6297788142751571,0.709671856297387,14.54837155342102
2,0.49242424242424243,0.6640077829360962,0.07690972222222223,0.5614740654408013,0.698322696155972,10.259928941726685
3,0.5555555555555555,0.6529390215873718,0.20034722222222223,0.2952165769134132,0.696037646714184,10.735382556915283
4,0.7146464646464645,0.6185042858123779,0.28489583333333335,0.36631220103741824,0.6904973309901026,10.76161503791809
5,0.7685185185185185,0.6058075428009033,0.29878472222222224,0.3867145265961153,0.689377031640874,10.467079877853394
6,0.8690476190476191,0.5622739195823669,0.3145833333333333,0.3910518142359372,0.6891666289005015,10.731077432632446
7,0.7023809523809524,0.5662103295326233,0.3095486111111111,0.39665618896461813,0.6904717355966568,10.60585069656372
8,0.9153439153439153,0.5653854608535767,0.3159722222222222,0.39867195110407705,0.6871282779508167,10.830265045166016
9,0.8518518518518517,0.5384618043899536,0.32013888888888886,0.4021621021243808,0.6875219648910893,10.691960096359253
10,0.75,0.5809366106987,0.2980902777777778,0.39639184167024544,0.6918864080475436,10.738976001739502
11,0.8055555555555555,0.5338427424430847,0.2977430555555556,0.3974436724848868,0.6923036908109983,10.73774528503418
12,0.9153439153439153,0.5490655303001404,0.30277777777777776,0.39837597659701723,0.6924790354238616,10.60937237739563
13,0.888888888888889,0.5282232165336609,0.3064236111111111,0.3978621161912663,0.6915105649166637,10.716074466705322
14,0.8333333333333334,0.5388004183769226,0.3098958333333333,0.39757643496163797,0.6909915552371078,10.940797090530396
15,0.8412698412698413,0.5354066491127014,0.30711805555555555,0.39751760674414066,0.692109346555339,10.515815734863281
16,0.9629629629629629,0.512915313243866,0.30711805555555555,0.3973890160932232,0.6922296437952253,10.938349962234497
17,0.8571428571428571,0.5212475061416626,0.30833333333333335,0.397393363200175,0.6920118894014093,10.798959732055664
18,0.9523809523809524,0.5348064303398132,0.30364583333333334,0.39581926646890847,0.6929781435264482,10.814631462097168
19,0.9166666666666666,0.5027210712432861,0.30451388888888886,0.39653226456939145,0.6927490212851101,10.685688495635986
1,0.6545484080571801,0.6128191351890564,0.2543402777777778,0.24803576264506458,0.6633021862142616,10.67161226272583
2,0.7988874625588361,0.5527870853741964,0.31145833333333334,0.2021105722116635,0.6608149192399448,10.849244117736816
3,0.5983514001806685,0.5071858167648315,0.3307291666666667,0.5265557380838696,0.6494887203805977,10.98633337020874
4,0.6064814814814815,0.48014722267786664,0.3003472222222222,0.22699445716444264,0.6670876875933673,11.01411509513855
5,0.671957671957672,0.4442882041136424,0.31614583333333335,0.20667872402832574,0.6604893327173259,10.951232433319092
6,0.5378787878787878,0.45208611090977985,0.3140625,0.21656751576720415,0.6646235934148232,10.93019700050354
7,0.6790494058786742,0.4476053714752197,0.31440972222222224,0.21668284701885798,0.6632579197486241,10.785852670669556
8,0.6217948717948718,0.41809238990147907,0.309375,0.22518048516272426,0.6613923794693417,10.70194125175476
9,0.7555555555555555,0.41975685954093933,0.3092013888888889,0.228029008760026,0.6623911009480555,10.751158952713013
10,0.7238095238095239,0.43275874853134155,0.3104166666666667,0.2317449076177526,0.6642927263759905,10.640576601028442
11,0.7714285714285715,0.40091655651728314,0.31006944444444445,0.23196413267947738,0.6634897491170301,10.54682445526123
12,0.6481481481481481,0.42263858517011005,0.3116319444444444,0.23764580032854996,0.6632840234372351,10.828134536743164
13,0.6481481481481481,0.431265930334727,0.31145833333333334,0.24026664382461715,0.6642926413151953,10.989604234695435
14,0.6243386243386243,0.4211379090944926,0.31059027777777776,0.24703224634489743,0.6636917367163632,10.611346006393433
1,0.6650446257160095,0.4664306002003806,0.18697916666666667,0.3536916958414076,0.70778936718901,10.922086954116821
2,0.5836309523809523,0.449725261756352,0.27760416666666665,0.6767008961257944,0.6896788006441461,10.841187000274658
3,0.6190476190476191,0.4133001097611019,0.2842013888888889,0.3559470713890407,0.6802043071637551,10.857046127319336
4,0.6872635561160152,0.39026046225002836,0.2965277777777778,0.6683803297643583,0.6659206346091296,11.109153032302856
5,0.7513227513227513,0.36890765173094614,0.30069444444444443,0.36731996276828127,0.6639835646996896,10.718719959259033
6,0.7685881370091896,0.35971274971961975,0.3026041666666667,0.37906678845537317,0.6602896180831723,10.92790412902832
7,0.7935969868173257,0.3405190578528813,0.30451388888888886,0.4022156860038287,0.6573934474753009,10.774460315704346
8,0.8467514124293786,0.32583373359271456,0.3038194444444444,0.4127822052681924,0.6558347743832402,10.967063188552856
9,0.7665130568356374,0.3358081749507359,0.3050347222222222,0.4329849199259928,0.6553439342313343,11.060443639755249
10,0.811111111111111,0.3086338596684592,0.30243055555555554,0.43870677796557844,0.654265368440085,10.847493171691895
11,0.8379629629629629,0.30589333176612854,0.30225694444444445,0.4517257534004459,0.6540141399949789,10.878653526306152
12,0.8476775956284154,0.3134380259684154,0.30277777777777776,0.4520981314778913,0.6541896171040005,11.161172866821289
13,0.8333333333333334,0.2998540039573397,0.3013888888888889,0.4581029894068731,0.654018543039759,11.093528270721436
14,0.8908496732026143,0.2986812932150705,0.3001736111111111,0.46350349174617,0.6537314019269413,11.015702724456787
15,0.9309749784296807,0.2955998054572514,0.2980902777777778,0.46475944699472166,0.6531919986009598,10.998884201049805
16,0.7984126984126984,0.2897635613168989,0.30052083333333335,0.4644990730980399,0.6528815702845653,10.88811731338501
17,0.8485449735449735,0.2917669883796147,0.29704861111111114,0.46554099921617914,0.6528973987946908,10.78320598602295
18,0.8693502824858758,0.2875412915434156,0.296875,0.46552075293256495,0.6526672525538338,10.77636981010437
19,0.8580508474576272,0.300543521131788,0.29618055555555556,0.4671837508298842,0.6523650133361419,11.043141603469849
20,0.8638888888888889,0.2838036034788404,0.2947916666666667,0.4686019075209058,0.6525436255666944,10.781367063522339
21,0.8855673416907747,0.29158593501363483,0.2947916666666667,0.4683015348733682,0.6524133246392012,10.734388589859009
22,0.9144316730523627,0.28653708951813833,0.29461805555555554,0.4689730097871628,0.6524999760091305,10.7831130027771
23,0.8908496732026143,0.297678462096623,0.2935763888888889,0.468916220633597,0.652386747342017,11.221009254455566
24,0.9202762084118016,0.278457726751055,0.29288194444444443,0.4694919402870849,0.6523763746023178,11.040743827819824
25,0.8850116317713527,0.2939083171742303,0.29270833333333335,0.46931715804217156,0.6522761065098974,10.9424729347229
26,0.8876134272479218,0.28960184327193667,0.29288194444444443,0.4692217116670691,0.6522996740622653,11.03101634979248
27,0.8638888888888889,0.28525643263544354,0.29305555555555557,0.4695115595261116,0.6523123583859868,11.10013723373413
28,0.9362573099415205,0.29614063245909555,0.2923611111111111,0.46933505276387444,0.6523370933201578,10.754831075668335
29,0.9037037037037038,0.2884925603866577,0.2923611111111111,0.46933505276387444,0.6523219654957454,10.905121803283691
30,0.8457959454968429,0.30082536169460844,0.2923611111111111,0.46948148937416945,0.6522710904065105,10.925979137420654
31,0.9148148148148149,0.29008773607867105,0.2923611111111111,0.46948148937416945,0.6522492739889357,10.70397162437439
32,0.8693502824858758,0.28933815232345034,0.2921875,0.4694456581232587,0.6522426068368885,10.746456861495972
33,0.8804554079696394,0.3052006576742445,0.29184027777777777,0.4695404988084026,0.6522408600068754,10.78113079071045
34,0.9089767733835531,0.2844027557543346,0.2920138888888889,0.4695198781838659,0.652283357290758,10.940579652786255
35,0.8986035215543412,0.2926630292619978,0.2920138888888889,0.4695378056520573,0.6522719166345067,10.981928586959839
36,0.9044205495818399,0.2911462570939745,0.2920138888888889,0.4695378056520573,0.6522678063561519,10.815746307373047
1,0.630736618971913,0.4436075155224119,0.45625,0.05557197753473248,0.6633964444614119,11.118730068206787
2,0.6488634414136215,0.38649193942546844,0.4630208333333333,0.13841703120642296,0.6446720072792635,11.27834153175354
3,0.8077044463009374,0.3395075042332922,0.45,0.3497350533938172,0.627994653623965,11.227994441986084
4,0.906714200831848,0.2858378716877529,0.3927083333333333,0.4186617449247166,0.6173270153916545,11.031067371368408
5,0.9277015901103493,0.25583659963948385,0.3717013888888889,0.43207151932620586,0.6101491071283818,11.131057977676392
6,0.9496442046616594,0.24295346971069062,0.35989583333333336,0.45319169261928893,0.6074300755643183,11.174511194229126
7,0.9475127301214258,0.24507419019937515,0.36336805555555557,0.45335862946521627,0.6066525879419512,11.644718647003174
8,0.956455798864558,0.23617214815957205,0.35920138888888886,0.4595147493516342,0.6047998912218544,11.632092237472534
9,0.9634502923976608,0.2343002493892397,0.3605902777777778,0.46210841642750183,0.6033439019487964,11.72934603691101
