epoch,train_f1,train_loss,valid_acc,valid_f1,valid_loss,dur
1,0.5555555555555555,0.6869028806686401,0.1859375,0.5403025977336281,0.6978839616808626,12.618767499923706
2,0.6833333333333332,0.6857800483703613,0.14756944444444445,0.4469547119087762,0.6881989139649604,10.34061884880066
3,0.6722222222222222,0.6446468830108643,0.19809027777777777,0.45843962445511216,0.691461655497551,10.265397071838379
4,0.8350168350168351,0.6036316752433777,0.2899305555555556,0.41023059355093844,0.6825869615707133,10.651683807373047
5,0.7222222222222222,0.6210322380065918,0.234375,0.4254027320854383,0.689944319261445,10.750196933746338
6,0.8350168350168351,0.5965297222137451,0.26510416666666664,0.4395212045369381,0.6857707680099541,10.937453746795654
7,0.8148148148148149,0.5547454357147217,0.27725694444444443,0.4431619200359365,0.6833963976138168,10.406455516815186
8,0.7592592592592592,0.5228182673454285,0.2642361111111111,0.43693236988388473,0.6837554858790503,11.281957864761353
9,0.9629629629629629,0.5230269432067871,0.26163194444444443,0.45887459227182675,0.6835264747341474,10.403860330581665
10,0.9259259259259259,0.4997859597206116,0.26545138888888886,0.45983973141574497,0.6817266919546657,10.749573945999146
11,0.8425925925925926,0.5413270592689514,0.27239583333333334,0.45926627178247764,0.6813825588259432,11.031038284301758
12,0.9153439153439153,0.525113046169281,0.26579861111111114,0.4609330823296755,0.6814342204895284,10.640842914581299
13,0.9153439153439153,0.533890962600708,0.26336805555555554,0.455279417861947,0.6826567032270962,10.391978979110718
14,0.9259259259259259,0.5187013745307922,0.2644097222222222,0.4609716926451439,0.6824783455994394,10.7174711227417
15,0.9629629629629629,0.4952971637248993,0.2725694444444444,0.46240241414473493,0.6814594296117623,10.609483242034912
16,0.9333333333333332,0.4931911826133728,0.27361111111111114,0.46201221896359007,0.6811271402570936,10.424745559692383
17,0.9629629629629629,0.49290379881858826,0.2734375,0.46334206162969355,0.6812758499549495,10.907399654388428
18,0.8486772486772486,0.5119130611419678,0.271875,0.4634706864191667,0.6815950901971923,10.419688940048218
19,0.9629629629629629,0.4939311444759369,0.2708333333333333,0.4633968551339996,0.6817366587618987,10.690534114837646
20,0.9629629629629629,0.48920780420303345,0.26944444444444443,0.46471308874388617,0.681896650708384,10.483336210250854
21,0.9166666666666666,0.501445472240448,0.26805555555555555,0.4648059718895237,0.6819898900886376,10.365126371383667
22,0.9629629629629629,0.48566803336143494,0.2677083333333333,0.464956768086074,0.6818849660456181,10.808202266693115
23,0.9259259259259259,0.49312466382980347,0.26805555555555555,0.4656269813723739,0.6818532524009545,10.422075510025024
24,0.9629629629629629,0.5094455480575562,0.2682291666666667,0.4662439279525589,0.6818907486067878,10.630382776260376
25,0.9629629629629629,0.48947352170944214,0.26840277777777777,0.46650425604935314,0.6818901903099484,10.672321796417236
26,0.9259259259259259,0.4808810353279114,0.26840277777777777,0.46654335746930076,0.6818650898006228,10.451211214065552
27,0.9629629629629629,0.5007762908935547,0.26788194444444446,0.4663629876702127,0.6818375518752469,10.905983448028564
1,0.7329693961952026,0.5829296012719473,0.23315972222222223,0.300145098924458,0.6307420219398208,10.563699960708618
2,0.46693657219973006,0.6104583740234375,0.3,0.2851324920290437,0.6302006064603726,10.982532501220703
3,0.5841269841269842,0.5499924023946127,0.3111111111111111,0.2810645545914372,0.6286564710239569,10.621286392211914
4,0.5873015873015873,0.5242238342761993,0.315625,0.28893644132451207,0.6254123843792412,10.645622253417969
5,0.6259398496240601,0.4973495701948802,0.30277777777777776,0.3235221951070192,0.6237560402188036,10.970167636871338
6,0.7370600414078674,0.4727836747964223,0.3095486111111111,0.3530394963362158,0.6237277726746268,10.799054861068726
7,0.7004357298474945,0.480081448952357,0.3078125,0.36353741551896374,0.6232056390080187,11.019782304763794
8,0.8407407407407407,0.45797566572825116,0.3081597222222222,0.3684519586619523,0.6228958954827652,10.688867568969727
9,0.8120772946859903,0.44413692752520245,0.3095486111111111,0.3676416341396728,0.6211320005771187,10.68884539604187
10,0.7912457912457912,0.4584069053332011,0.3116319444444444,0.37685010506467426,0.6202285520318481,10.750240564346313
11,0.8155555555555555,0.45455337564150494,0.31319444444444444,0.37667392110031866,0.6197839046518008,10.802568912506104
12,0.8157894736842105,0.4402533769607544,0.3116319444444444,0.37915942092926436,0.6199768740683794,10.802274703979492
13,0.8450142450142449,0.4503353536128998,0.31267361111111114,0.3798622365463757,0.6197780708885855,10.54613995552063
14,0.8410419989367357,0.42956313490867615,0.3125,0.3813267280937218,0.6196866318997409,10.711898803710938
15,0.8240740740740741,0.43948577841122943,0.3138888888888889,0.38219673392363385,0.6190230084790124,10.678462982177734
16,0.831345029239766,0.43694188197453815,0.31354166666666666,0.3815344325865748,0.6187793605857426,10.437249422073364
17,0.8528180354267311,0.43104156851768494,0.31302083333333336,0.3820256529926948,0.6189051292422745,10.780215740203857
18,0.8407407407407407,0.4246196349461873,0.31319444444444444,0.3817664222658632,0.6186958589073684,10.440137147903442
19,0.8278667683702009,0.4270678361256917,0.31267361111111114,0.3817025493269434,0.6185427582926221,10.907288074493408
20,0.8880116959064329,0.421598623196284,0.31267361111111114,0.38201284118529255,0.6185854377432002,10.721951723098755
21,0.8681704260651628,0.4218011995156606,0.31319444444444444,0.38303185399576445,0.6186481147590611,10.877005577087402
22,0.8528180354267311,0.4443962474664052,0.31319444444444444,0.3829953463897935,0.6186068501323462,11.283583641052246
23,0.8637692716640085,0.427998423576355,0.3128472222222222,0.38255895471619183,0.6184679513176282,10.71154236793518
24,0.8829629629629631,0.42491259177525836,0.31267361111111114,0.38247482106146796,0.6184656022737424,10.771622896194458
25,0.8757894736842106,0.42542070150375366,0.3128472222222222,0.3827435874849199,0.6185316478626596,10.546537160873413
26,0.831345029239766,0.4285072088241577,0.3128472222222222,0.3827435874849199,0.6185087843073739,10.565192222595215
27,0.8217645563183321,0.4295499523480733,0.3128472222222222,0.3827798350248463,0.6184911599175797,10.714837312698364
28,0.7356902356902357,0.4277431070804596,0.31302083333333336,0.3827726070544533,0.6184680755353636,10.562291622161865
29,0.8444444444444444,0.4407118260860443,0.31302083333333336,0.3827726070544533,0.6184580406794945,10.95839524269104
30,0.7927790490719553,0.4513287345568339,0.31302083333333336,0.3827726070544533,0.6184098486271169,10.84542441368103
31,0.7886382623224728,0.44732431570688885,0.31302083333333336,0.3827363780176101,0.6184148092236784,11.000296831130981
32,0.8157894736842105,0.43469667434692383,0.31319444444444444,0.3827654074276216,0.6183895448429717,10.5629723072052
33,0.8568522756165776,0.43174052238464355,0.31319444444444444,0.3828016364644648,0.6183848533365461,10.953127384185791
34,0.8528180354267311,0.4444824159145355,0.31319444444444444,0.3827654074276216,0.6183713650951783,10.484487295150757
35,0.752818035426731,0.4415314594904582,0.31319444444444444,0.3827654074276216,0.618364173753394,10.839534997940063
36,0.8407017543859648,0.4391329785188039,0.31319444444444444,0.3828016364644648,0.618362298525042,10.435781955718994
37,0.8818035426731079,0.41665953397750854,0.31319444444444444,0.3828016364644648,0.6183565412544542,10.578487396240234
38,0.8240740740740741,0.42114339272181195,0.31319444444444444,0.3827654074276216,0.6183576319366694,10.719962120056152
39,0.8012698412698412,0.41976869106292725,0.31319444444444444,0.3827654074276216,0.618352263006899,10.714356422424316
40,0.7723112128146453,0.42458529273668927,0.3133680555555556,0.3827944466831172,0.618349871908625,10.41735053062439
41,0.8491228070175438,0.4370870391527812,0.3133680555555556,0.3827944466831172,0.6183470820801126,10.739035367965698
42,0.7927790490719553,0.43541983763376874,0.3133680555555556,0.3827944466831172,0.6183462705463171,10.72024655342102
43,0.8529239766081872,0.41861764589945477,0.3133680555555556,0.3827944466831172,0.6183435255040725,10.570159196853638
1,0.5377020368452436,0.5779084052358355,0.4421875,0.2726479883659911,0.5640133360193835,10.578205347061157
2,0.663436462778568,0.5017864150660378,0.5180555555555556,0.5676316101303769,0.5133052619795004,10.656045198440552
3,0.8364174376927566,0.4467489463942392,0.5876736111111112,0.6955238122241352,0.47720434752603375,10.919899702072144
4,0.8334757834757834,0.4234385831015451,0.6335069444444444,0.7836335301989498,0.45292767617437574,10.73002028465271
5,0.8967624967624968,0.39509115900312153,0.6770833333333334,0.8226702232105971,0.43618608829047945,10.675447702407837
6,0.881524926686217,0.38496094942092896,0.6651041666666667,0.8181206396141558,0.4312751545674271,10.935935258865356
7,0.8757078986587183,0.37332541601998465,0.6682291666666667,0.8231524922073855,0.4268253454317649,10.932061195373535
8,0.9023745653253851,0.3704457368169512,0.6736111111111112,0.8274368540798843,0.4224290153632561,10.558298110961914
9,0.9192353643966547,0.3535618313721248,0.6887152777777777,0.833434950681438,0.41829470983809897,10.787081718444824
10,0.9336392773892773,0.34271582535334993,0.684375,0.8325908758345584,0.4145679149776697,11.117018461227417
11,0.9199074074074073,0.33670943123953684,0.6817708333333333,0.8282191760345143,0.4131937342799372,10.596909761428833
12,0.9219047619047619,0.3412860929965973,0.6821180555555556,0.827675788299735,0.4122144798851676,10.622484683990479
13,0.911103160405486,0.3388633131980896,0.6840277777777778,0.8282694784194135,0.41048405116630926,10.890172004699707
14,0.9219047619047619,0.32663246776376453,0.6890625,0.8314127937673362,0.40910206817918354,10.851475715637207
15,0.9417200854700853,0.3377320383276258,0.6901041666666666,0.8324735002002672,0.4079468706001838,10.694515943527222
16,0.9357433095138012,0.3312729597091675,0.6894097222222222,0.8317642573981939,0.4077802349709802,10.657585859298706
17,0.9155533832953188,0.33400188599314007,0.6894097222222222,0.8326715806741585,0.40752367480761476,10.96361255645752
18,0.9417200854700853,0.32626509240695406,0.6880208333333333,0.8310323805179821,0.40721208523545,10.651142358779907
19,0.9417200854700853,0.3302335185664041,0.6909722222222222,0.8313814534006281,0.40702678788867264,10.625199317932129
20,0.9417200854700853,0.32806173818452017,0.6897569444444445,0.8307197569091587,0.4066159500843949,10.999840021133423
