epoch,train_f1,train_loss,valid_acc,valid_f1,valid_loss,dur
1,0.25,2.156599998474121,0.052083333333333336,0.052083333333333336,2.0906993218594128,11.208122253417969
2,0.125,2.0046281814575195,0.22274305555555557,0.22274305555555557,2.085459008647336,10.137909412384033
3,0.125,1.9191886186599731,0.3043402777777778,0.3043402777777778,2.043726880848408,10.327682256698608
4,0.5,1.8036766052246094,0.009548611111111112,0.009548611111111112,2.1493141909440356,10.373634815216064
5,0.5,1.794262170791626,0.26666666666666666,0.26666666666666666,2.0469211858179834,10.58640742301941
6,0.625,1.7227826118469238,0.2421875,0.2421875,2.0583347467912567,10.410500526428223
7,0.5,1.717444658279419,0.20243055555555556,0.20243055555555556,2.067067411541939,10.36351752281189
8,0.5,1.597576379776001,0.17829861111111112,0.17829861111111112,2.072330091893673,10.229012489318848
9,0.625,1.6290289163589478,0.19652777777777777,0.1965277777777778,2.0685151115059854,10.612865686416626
10,0.5,1.646195650100708,0.22864583333333333,0.22864583333333333,2.0617368845476043,10.312504291534424
11,0.875,1.5189216136932373,0.22743055555555555,0.22743055555555555,2.0622013436423408,10.67593502998352
12,0.75,1.6086716651916504,0.22361111111111112,0.2236111111111111,2.0637338207827676,10.641926288604736
13,0.5,1.7345678806304932,0.221875,0.221875,2.063780624833372,10.654989004135132
1,0.5416666666666666,1.7775603135426838,0.44166666666666665,0.44166666666666665,1.8643840859333674,10.808116674423218
2,0.7083333333333334,1.4505405028661091,0.4482638888888889,0.4482638888888889,1.8163998420039813,10.908164024353027
3,0.625,1.4263979991277058,0.4498263888888889,0.4498263888888889,1.8656511861417029,10.547593355178833
4,0.7083333333333334,1.3474342028299968,0.4519097222222222,0.4519097222222222,1.8331230324175622,10.751943826675415
5,0.6666666666666666,1.2971019744873047,0.4498263888888889,0.4498263888888889,1.8372418483098347,10.620378494262695
6,0.7083333333333334,1.1294787724812825,0.4510416666666667,0.4510416666666667,1.8444520991709497,10.781312704086304
7,0.7083333333333334,1.1772818565368652,0.45364583333333336,0.45364583333333336,1.845363796585136,11.033600091934204
8,0.7916666666666666,1.1351824402809143,0.45503472222222224,0.45503472222222224,1.841892959839768,10.63672685623169
9,0.7916666666666666,1.042766273021698,0.45677083333333335,0.4567708333333334,1.841294026374817,10.830383777618408
10,0.75,1.0979386170705159,0.4557291666666667,0.45572916666666663,1.8371598761942651,10.724190950393677
11,0.7916666666666666,1.1015376249949138,0.45677083333333335,0.4567708333333334,1.8377491081754367,10.564948797225952
12,0.7083333333333334,1.0851739645004272,0.45677083333333335,0.4567708333333334,1.8376159409681956,10.675105571746826
1,0.6607142857142857,1.3389969638415746,0.4479166666666667,0.4479166666666667,1.7644008185300561,10.617368936538696
2,0.7857142857142857,1.0285661475999015,0.4479166666666667,0.4479166666666667,1.7425207296179401,10.780251264572144
3,0.7857142857142857,0.9603147251265389,0.4479166666666667,0.4479166666666667,1.741581103619602,10.922045469284058
4,0.8035714285714286,0.8737110793590546,0.4479166666666667,0.4479166666666667,1.737162300116486,10.801097869873047
5,0.8035714285714286,0.8589057666914803,0.4479166666666667,0.4479166666666667,1.7379666240678893,10.903615713119507
6,0.8035714285714286,0.7865823422159467,0.4479166666666667,0.4479166666666667,1.737769318372011,10.661118268966675
7,0.8214285714285714,0.7821255070822579,0.4479166666666667,0.4479166666666667,1.736851050042444,10.465267658233643
8,0.8214285714285714,0.7857745119503566,0.4479166666666667,0.4479166666666667,1.73455270619856,10.78587031364441
9,0.8214285714285714,0.761804108108793,0.44809027777777777,0.44809027777777777,1.7353469432228141,10.810404300689697
10,0.8214285714285714,0.704567436661039,0.44809027777777777,0.44809027777777777,1.7336250986489985,11.062867641448975
11,0.8392857142857143,0.7217352858611515,0.44809027777777777,0.44809027777777777,1.7334654033184052,10.637627124786377
12,0.8214285714285714,0.7229198941162654,0.44809027777777777,0.44809027777777777,1.7338624440133572,10.640490055084229
13,0.8214285714285714,0.7446179347378867,0.44809027777777777,0.44809027777777777,1.733255033691724,10.692986249923706
14,0.8035714285714286,0.7911901559148516,0.44809027777777777,0.44809027777777777,1.7326747458842067,10.812452554702759
15,0.8214285714285714,0.7252240862165179,0.44809027777777777,0.44809027777777777,1.732968889011277,10.625139951705933
16,0.8214285714285714,0.7598780734198434,0.44809027777777777,0.44809027777777777,1.7330145909554429,10.73613691329956
17,0.8214285714285714,0.7318658999034336,0.44809027777777777,0.44809027777777777,1.732973525010877,10.606458187103271
18,0.8392857142857143,0.7089258517537799,0.44809027777777777,0.44809027777777777,1.7328782451649507,10.786656856536865
19,0.8392857142857143,0.7299446676458631,0.44809027777777777,0.44809027777777777,1.7328571677207947,10.688537120819092
20,0.8214285714285714,0.6761551669665745,0.44809027777777777,0.44809027777777777,1.7328201513323518,11.061896562576294
21,0.8214285714285714,0.7439245241028922,0.44809027777777777,0.44809027777777777,1.7328281404243575,10.625374555587769
22,0.8392857142857143,0.6798506592001233,0.44809027777777777,0.44809027777777777,1.7328274820413854,10.668954133987427
23,0.8035714285714286,0.695783155305045,0.44809027777777777,0.44809027777777777,1.73281968401538,10.75005292892456
24,0.8035714285714286,0.7347677605492728,0.44809027777777777,0.44809027777777777,1.7328375258379511,10.64108657836914
1,0.625,1.2889641097613744,0.37725694444444446,0.37725694444444446,1.7670647742019758,10.903676748275757
2,0.6607142857142857,1.1075657095227922,0.39479166666666665,0.39479166666666665,1.749252913809485,10.982729196548462
3,0.6875,1.0234492378575462,0.3921875,0.3921875,1.7406947978668743,11.094699144363403
4,0.7589285714285714,0.9427901719297681,0.4,0.4000000000000001,1.7440095107174582,11.197741985321045
5,0.7767857142857143,0.8620579221418926,0.4074652777777778,0.4074652777777778,1.7077457453641627,11.305999040603638
