epoch,train_f1,train_loss,valid_acc,valid_f1,valid_loss,dur
1,0.125,2.016206979751587,0.1920138888888889,0.1920138888888889,2.020053783721394,10.73102593421936
2,0.375,1.9375858306884766,0.196875,0.196875,2.112123566865921,10.109674215316772
3,0.375,1.8182355165481567,0.10416666666666667,0.10416666666666667,2.12181510494815,10.523841857910156
4,0.375,1.7851635217666626,0.15260416666666668,0.15260416666666668,2.102819687128067,10.838885068893433
5,0.625,1.6003189086914062,0.11510416666666666,0.11510416666666666,2.1396684802240795,10.467546463012695
6,0.875,1.4332973957061768,0.11770833333333333,0.11770833333333333,2.139233874446816,10.5143141746521
7,0.75,1.5686986446380615,0.10850694444444445,0.10850694444444445,2.148394894268778,10.623509883880615
8,1.0,1.3190747499465942,0.1076388888888889,0.1076388888888889,2.150671721001466,10.530017137527466
9,0.875,1.2833296060562134,0.10659722222222222,0.10659722222222222,2.153980358441671,10.564241647720337
10,0.625,1.4975253343582153,0.11875,0.11875000000000001,2.15122586571508,10.713859558105469
11,0.75,1.369433879852295,0.11649305555555556,0.11649305555555556,2.1526892413695653,10.669042587280273
1,0.4166666666666667,1.8673570156097412,0.26458333333333334,0.26458333333333334,1.857736075586743,10.70050597190857
2,0.4583333333333333,1.5963315566380818,0.2791666666666667,0.2791666666666667,1.786131865117285,10.751590013504028
3,0.5416666666666666,1.5600007772445679,0.3463541666666667,0.3463541666666667,1.7016012867291768,10.70921802520752
4,0.6666666666666666,1.4720709721247356,0.4859375,0.4859375,1.6645182775126564,10.793167352676392
5,0.7916666666666666,1.2898370027542114,0.4798611111111111,0.4798611111111111,1.6581234223312802,10.581438064575195
6,0.75,1.2271829048792522,0.4519097222222222,0.4519097222222222,1.6324766458736526,10.675293207168579
7,0.6666666666666666,1.2292720874150593,0.4638888888888889,0.4638888888888889,1.6227808109588093,10.626927137374878
8,0.7916666666666666,1.154384930928548,0.4678819444444444,0.4678819444444444,1.616566590136952,10.719393491744995
9,0.875,1.0907833973566692,0.4762152777777778,0.4762152777777778,1.6109659920136135,10.565308094024658
10,0.7916666666666666,1.2196659644444783,0.47465277777777776,0.47465277777777776,1.6041022643446923,10.565806865692139
11,0.7916666666666666,1.114136815071106,0.47552083333333334,0.47552083333333334,1.6031097938617072,10.650028705596924
12,0.7916666666666666,1.1326908667882283,0.47465277777777776,0.47465277777777776,1.6032119237714344,10.625523567199707
13,0.7916666666666666,1.1185046434402466,0.47430555555555554,0.47430555555555554,1.603086608979437,10.78257942199707
14,0.8333333333333334,1.093641757965088,0.475,0.47500000000000003,1.602776541478104,10.703063488006592
15,0.7916666666666666,1.1258043050765991,0.4751736111111111,0.4751736111111111,1.6018468689587382,10.801146507263184
16,0.7916666666666666,1.116580029328664,0.4756944444444444,0.4756944444444444,1.601777090628942,10.421749830245972
17,0.7916666666666666,1.1497688293457031,0.47552083333333334,0.47552083333333334,1.6015638280245992,10.675570249557495
18,0.7916666666666666,1.1494899988174438,0.47604166666666664,0.47604166666666664,1.6014217827055188,10.844459772109985
19,0.8333333333333334,1.131720761458079,0.4762152777777778,0.4762152777777778,1.6013131323787901,10.759764671325684
20,0.75,1.150007168451945,0.47638888888888886,0.47638888888888886,1.6010968178510665,10.846590757369995
21,0.875,1.078891138235728,0.47638888888888886,0.47638888888888886,1.6010822648803393,10.72225046157837
22,0.875,1.0853458444277446,0.4765625,0.4765625,1.6010917441712484,10.468762874603271
23,0.8333333333333334,1.0603772203127544,0.4765625,0.4765625,1.6010691195726394,10.489926099777222
24,0.8333333333333334,1.0917708079020183,0.47673611111111114,0.47673611111111114,1.6010406103399064,10.525892972946167
25,0.875,1.1180449724197388,0.4769097222222222,0.4769097222222222,1.6009736902183958,10.59581184387207
26,0.875,1.1080636183420818,0.4769097222222222,0.4769097222222222,1.6009701046678755,10.573866605758667
27,0.75,1.130581021308899,0.4769097222222222,0.4769097222222222,1.6009657497207324,10.767903566360474
28,0.7916666666666666,1.1072694857915242,0.4769097222222222,0.4769097222222222,1.6009647036592165,10.609396696090698
29,0.8333333333333334,1.0961770216623943,0.47708333333333336,0.4770833333333333,1.6009537605775728,10.828515529632568
30,0.8333333333333334,1.1527264912923176,0.47708333333333336,0.4770833333333333,1.6009560295277172,10.797349691390991
1,0.5357142857142857,1.4766300405774797,0.5328125,0.5328125,1.4603695613642533,10.752574920654297
2,0.7321428571428571,1.20774222271783,0.5362847222222222,0.5362847222222222,1.413654642717706,10.723179340362549
3,0.8214285714285714,1.0367102793284826,0.5649305555555556,0.5649305555555556,1.3701783837543593,10.889789342880249
4,0.8392857142857143,0.960086064679282,0.5732638888888889,0.5732638888888889,1.3493023787935574,10.691349029541016
5,0.8392857142857143,0.9190923912184579,0.5878472222222222,0.5878472222222222,1.3273113897277249,10.764630794525146
6,0.8392857142857143,0.8844238860266549,0.5861111111111111,0.5861111111111111,1.3162654744254219,10.811443328857422
7,0.875,0.8320083022117615,0.5833333333333334,0.5833333333333334,1.309449381629626,10.983062267303467
8,0.875,0.8379980325698853,0.5840277777777778,0.5840277777777778,1.305936624523666,11.142723560333252
9,0.8928571428571429,0.8055753111839294,0.5815972222222222,0.5815972222222222,1.3061535768210888,10.961622714996338
10,0.875,0.7907476850918361,0.5835069444444444,0.5835069444444444,1.3019615072343085,10.7995765209198
11,0.8928571428571429,0.8086851835250854,0.584375,0.584375,1.301160180237558,10.765690326690674
12,0.875,0.831756225654057,0.5840277777777778,0.5840277777777778,1.3008906044893795,10.704028844833374
13,0.9285714285714286,0.7740409459386554,0.5852430555555556,0.5852430555555556,1.3005555113156637,11.06175708770752
14,0.9464285714285714,0.7783477434090206,0.5848958333333333,0.5848958333333333,1.3000684637990263,10.888750791549683
15,0.9464285714285714,0.7596895268985203,0.5845486111111111,0.5845486111111111,1.2993080475264125,10.829981565475464
16,0.9285714285714286,0.7969910417284284,0.5845486111111111,0.5845486111111111,1.2991222807102734,10.82565951347351
17,0.9285714285714286,0.7901106221335275,0.5848958333333333,0.5848958333333333,1.299066121959024,10.861326217651367
18,0.9285714285714286,0.7365082928112575,0.5845486111111111,0.5845486111111111,1.2991168413725165,10.795230627059937
19,0.9107142857142857,0.7854062744549343,0.5842013888888888,0.5842013888888888,1.2990968825088607,10.749997854232788
20,0.875,0.7572358633790698,0.5845486111111111,0.5845486111111111,1.298855109512806,10.775404691696167
21,0.9464285714285714,0.7667909690311977,0.5845486111111111,0.5845486111111111,1.2988472311033143,11.064037561416626
22,0.8928571428571429,0.7690661719867161,0.5845486111111111,0.5845486111111111,1.2988429101804893,11.023103713989258
23,0.9285714285714286,0.7276041081973484,0.5845486111111111,0.5845486111111111,1.2987974668542543,10.844724655151367
24,0.9464285714285714,0.729093883718763,0.5845486111111111,0.5845486111111111,1.2987577996320194,10.853049755096436
25,0.9285714285714286,0.7545192752565656,0.5845486111111111,0.5845486111111111,1.2987213008933598,10.953260898590088
26,0.9107142857142857,0.7840134756905692,0.584375,0.584375,1.298715713620186,10.832516431808472
27,0.9464285714285714,0.7072314364569527,0.584375,0.584375,1.2987158387899398,10.816255569458008
28,0.9107142857142857,0.7807651502745492,0.5845486111111111,0.5845486111111111,1.2987102878590424,10.64193344116211
29,0.9107142857142857,0.7525768535477775,0.5845486111111111,0.5845486111111111,1.2986983352237278,10.828220129013062
30,0.9285714285714286,0.7685945800372532,0.5845486111111111,0.5845486111111111,1.2986944110857115,10.753058433532715
31,0.9464285714285714,0.7044507563114166,0.5845486111111111,0.5845486111111111,1.2986938431859016,11.019053220748901
32,0.8928571428571429,0.737850125346865,0.5845486111111111,0.5845486111111111,1.2986923563811514,11.045629262924194
